"Customer ID","CARTsegments"
"6652-PBVZCG-KQ4","5"
"8677-REKIVF-1JD","7"
"7315-BIXCYX-3JD","3"
"3465-PTIFZV-V37","3"
"4039-NPYLRF-XFJ","5"
"6499-DNTMBW-LNS","3"
"3992-XOPOFU-S3V","8"
"9421-HDHCAJ-PTH","7"
"9791-YBDYWO-6TU","3"
"1802-OUQFWM-16Z","3"
"2452-FHGGNN-K41","3"
"6764-QTFVPH-1SZ","2"
"7870-PJERKW-E1C","5"
"8619-BKBHQZ-3WP","3"
"9265-PEYHMB-1PL","7"
"4503-DEXFNT-00L","1"
"8832-LFXOKA-PEY","3"
"1286-EQMWVG-OBK","1"
"4928-BUGNTT-U3N","3"
"3865-EGMXSS-0ZO","7"
"1170-CFEAPU-A8O","3"
"8351-DELQBQ-BZ6","6"
"7883-YMBVQI-EGT","1"
"0930-KPNSRL-BAQ","0"
"1706-YLXGVA-TVK","3"
"6365-JCPDNI-TYU","5"
"2102-SEQVSW-Y31","3"
"5001-IFDTJX-GDY","3"
"7365-GKFKRZ-SUF","3"
"4128-WIGNKE-VQS","3"
"0892-XTOIXU-IHV","5"
"6474-ZYMQZI-6PV","8"
"5543-QPYPZM-X87","3"
"8318-XAZBYB-86A","8"
"6363-ZSGCGS-QUP","7"
"9465-ENBLDQ-84F","1"
"6243-SQPFJQ-NNQ","8"
"2467-RMWFQL-CX6","2"
"4385-UXNAVA-Q9E","8"
"8638-OGVKLB-VOI","3"
"3774-VAPGMA-1B0","6"
"6494-CQGCHF-TXS","7"
"2076-HUZSPZ-MGH","8"
"5287-OKMCZQ-3EA","8"
"3329-WIPXLY-SZA","3"
"5992-STZUEJ-17R","3"
"1845-HZTDMW-AVY","3"
"9038-CNAURT-ANA","3"
"6792-WLCTTA-IX4","2"
"8109-MSHFRU-LDE","3"
"6786-AYERHK-FTJ","3"
"8161-UIIOWG-KN0","7"
"4913-UWTCXB-PGD","3"
"9166-NBENKT-6SQ","6"
"1522-EVEYND-4I4","3"
"2252-ADNBHP-C31","6"
"8415-IWHDZL-B2B","3"
"1837-LAGYXY-675","5"
"2295-HHFNIU-DIB","3"
"5235-QFNYVX-4PR","3"
"3270-HPJOCR-6AQ","1"
"4424-DAOQOJ-KZ1","1"
"3832-WTQMZS-ZC5","3"
"9717-ZTBUVW-CCK","6"
"1104-PRTUTF-HXP","5"
"5337-EUXOCW-N3Y","3"
"8831-QWKQHZ-LWS","1"
"3988-YAMGXI-LZK","7"
"7749-WOTQQB-KSG","3"
"5501-FTYRRQ-ZIU","1"
"4884-FBEKGH-AST","2"
"7928-HOQJOR-7LX","3"
"9515-UKHWAK-X7X","5"
"7178-ZBMHST-CN9","7"
"6842-NRIXNR-BTX","1"
"3643-QNNFUH-39D","3"
"7090-MPBKYU-KZO","5"
"0719-NPCALZ-3NF","5"
"6898-URXDIY-ETQ","2"
"0114-BLSPYE-A8B","8"
"7246-YXJWWH-EDJ","2"
"1097-ABLFRP-35V","8"
"6945-WYTDMW-S3A","8"
"6618-VGSOMI-SMZ","1"
"9991-FCIBKT-W29","3"
"6675-RWNUWQ-VRZ","3"
"2719-FWSBVY-XOL","0"
"5846-EHCWED-RQK","1"
"5189-AWRXKD-NBL","2"
"2485-RARGKM-6BJ","6"
"7957-KEZMAH-KUL","3"
"3313-URDBEG-UVD","1"
"9286-AHCZXN-36Q","7"
"8355-XJIMQE-DLS","1"
"1635-DWYMEA-EIF","3"
"6560-WECAVX-ZP2","6"
"5071-IXPFUC-MDR","1"
"8700-OQMSUZ-JN6","3"
"6523-OLMZNN-4BW","5"
"0999-UTAYUV-NCP","5"
"9410-LGODRP-YK4","5"
"2963-UGUAEW-YUS","7"
"4348-WEQJQZ-8KW","5"
"6945-WLKWCO-6BQ","3"
"6237-HYIFSZ-7BK","6"
"2036-TFDMSS-V5G","5"
"1866-WNGLXT-9B0","6"
"9262-FFTSMI-DAT","3"
"9906-KAISVV-KMN","8"
"9159-LUYBZL-1FW","3"
"8847-XVXOIH-Q33","3"
"6791-SPZGQO-4LE","7"
"2438-YBWVHO-9XR","7"
"3945-WRBFDT-K9V","5"
"9096-WDAHND-G6L","7"
"6280-AVXEUM-SFZ","1"
"0754-HBLNOA-EAI","1"
"1695-ZFSNEG-CFR","6"
"2760-QPESBE-YG3","1"
"2681-QIEYXC-L9E","8"
"4306-FUNUCR-5M6","3"
"5097-QJZSXJ-HM1","3"
"8718-DTQJOP-O35","6"
"5738-ZQPYGB-D1G","6"
"9877-VOINYO-QZW","1"
"8067-PDXXLW-P3B","8"
"5229-UOYNZP-DZY","5"
"7456-PTKLMX-BTI","3"
"9305-WQKHRM-WT8","3"
"3118-PMJNUS-Z7S","2"
"7896-NZEYTJ-OFW","0"
"2413-GXKYMJ-2M3","8"
"1646-VLMHFN-DX9","1"
"6759-HAAEZH-4VK","3"
"6731-UKEQRV-6ZB","7"
"8141-XPAPXY-MOV","5"
"5892-PMOFCP-16B","1"
"6771-YPYGMC-EUQ","3"
"5182-PCTDHE-JDW","3"
"6799-BFZWQR-6LX","8"
"8686-ZDJWCL-YL1","5"
"8386-GDXPAT-AF7","5"
"7038-QTIFHN-Z4B","8"
"8514-ZEYDWJ-VKF","3"
"3061-ABWYMM-9I5","7"
"9276-YNCCVS-5J1","8"
"8735-AQRTUQ-N5C","3"
"0103-YALHYM-GL8","3"
"8682-RMYBPV-VJC","3"
"3466-FEKGWX-30F","8"
"6318-BGRJVF-P5F","0"
"5089-MYXLPX-52H","6"
"2104-JZXTPW-91J","5"
"0049-WQQPTR-R0I","7"
"4525-TMLNDT-OVF","6"
"9602-WWJMTE-F77","3"
"1071-IRJZAI-Z7U","5"
"0002-GTOKLU-YVY","3"
"7801-KYODKI-XH7","3"
"6411-IKEHAU-GXD","5"
"2400-KALVJO-GJZ","5"
"4355-RERURJ-TYC","5"
"7288-ISEIRM-HQC","3"
"3854-GSJWFD-IEX","2"
"3230-SALZXW-RDT","1"
"1993-WUQLPP-M43","3"
"8559-MMOGWQ-LDU","3"
"2848-RWNVEL-66C","7"
"5654-CEAWAX-1ZC","2"
"6384-IIWVWA-KQ4","1"
"5272-CGOGON-E5V","3"
"0031-UJQGML-YHK","0"
"0003-UTGKPR-PRU","6"
"0676-GBRQMZ-I1N","7"
"9406-MWWUAM-QJ6","3"
"8431-XMATPP-4OL","1"
"5830-HTVGOL-8HE","6"
"7725-HFREYZ-NN2","1"
"4984-UXTAXZ-EJ4","1"
"0921-OOZBRK-Q0M","3"
"2925-HNTCIR-MOM","5"
"7489-NVNDCG-XEZ","7"
"9865-XFWZHE-PQ7","1"
"9709-ZRWTBY-OAH","1"
"2227-HXQHHE-5R0","8"
"1194-DZIFQY-VCA","7"
"1763-MTTACS-ST0","3"
"3732-TJHQAL-IZK","7"
"1920-HYYTIS-RR0","3"
"2461-ATGTVH-180","6"
"8450-EXSYSZ-18C","1"
"8198-IMYPAH-J2T","3"
"1939-PPQXAN-A9X","5"
"7118-LELZAW-UF5","5"
"4249-CTACXB-5SC","6"
"0207-TJRISO-IYL","1"
"7150-QPLWBN-PAR","5"
"4745-QVGYGM-IZP","5"
"9837-XXBOHV-UQJ","1"
"9392-WSAONF-3QM","5"
"8439-MLNLCT-L4Y","5"
"2308-WNZPTH-TSZ","1"
"3842-AZGVSF-4XY","1"
"5975-RHTXHI-REN","1"
"2440-ZXMHXC-WGP","6"
"5845-VWOATR-A2K","5"
"7517-LAKWWD-7IQ","3"
"1730-TFNOFH-PRS","1"
"1279-AFXVPD-MW2","7"
"3013-JOQQGI-XSK","8"
"9025-NNFRMB-4QV","8"
"2493-RAIOHQ-DZZ","5"
"7440-XHITVM-BUH","5"
"5636-ABJDFZ-T9S","5"
"6230-KFNEMJ-5BT","1"
"8061-KJKIBX-1TI","8"
"6984-SKSZLL-0VG","5"
"9036-JCWMQM-POI","5"
"0107-RHRNEN-1SR","1"
"4420-DHLGRJ-CG9","8"
"6816-RFGSTX-G9K","5"
"8085-CCFBNB-75N","6"
"1755-QGDBEN-2OX","7"
"8324-ELSJRI-FZP","1"
"3535-CSMMQL-15Y","1"
"6138-XXDNLX-Q1U","5"
"1683-HSIMDN-3GC","3"
"7934-ZBLADZ-OQR","3"
"6704-WXZEXU-VPY","5"
"4734-KWKRHE-ZM0","8"
"1280-MUTTGL-G5A","7"
"7867-PBJCJK-0PN","5"
"7678-SNASTP-1LD","5"
"0622-CLNWAL-WV8","5"
"0728-LDVBOE-9Z2","6"
"1834-KUMRGH-5EV","5"
"4847-VKPXFM-M5N","5"
"0632-IFQCSU-JPR","3"
"4060-BYFVHS-PQ9","2"
"7647-LDWLYP-AKG","3"
"1559-EGEHZG-18M","5"
"2011-ADNHGF-QI5","3"
"5909-FZVEKT-T79","8"
"2008-JHNFFV-L7M","5"
"6746-BBGJAG-EV5","6"
"4738-ZVLUNW-IV8","3"
"7463-ZDKBCV-UC8","5"
"7176-OXDQYN-SHQ","8"
"2106-DWCTQG-Q2B","6"
"0318-JLIHPT-JFQ","1"
"3131-SIHGNI-5OP","3"
"2970-BNPXSY-HNF","5"
"3199-ZRRZLB-D7W","5"
"8619-SWTYFF-86M","5"
"8797-MPBXJK-MID","1"
"7341-DQCJNA-50P","8"
"7857-TIOMCH-S6E","3"
"9664-VTHIZT-N1D","1"
"3379-HLYXDK-LN7","5"
"2263-XPASJM-9VI","7"
"6940-MABAQO-LG9","5"
"6751-AMYLWD-LCJ","7"
"4906-THEIFB-0OI","5"
"7108-MCQSBG-3ZO","8"
"9984-QRMGJV-LBA","7"
"3801-VGHGEZ-SSN","5"
"9809-KSYXWI-8FP","5"
"6231-NXTZXD-SOE","7"
"3765-BLZLFW-C51","0"
"7180-SGFDZT-VUS","5"
"9586-EVNZHV-SNG","6"
"4415-FCSSLR-6DQ","3"
"2125-VLQTZS-5BO","7"
"4225-DEELJH-A5T","5"
"2574-XWIFPA-0C9","1"
"1495-GRUFZD-ZXD","7"
"9599-SUFBSF-W16","5"
"5571-TPATNX-85Y","1"
"5878-HFZADI-RWP","5"
"0095-LVHMQG-T94","5"
"2908-BLGGLQ-Y10","1"
"5183-PIVWRW-TNG","8"
"4368-UTTGUJ-64C","7"
"3612-ISADNO-38Y","3"
"0088-EOKODB-ZFH","8"
"5975-VQUUAX-M3Y","3"
"5111-IXRBVA-3HR","3"
"7582-NPCYVL-L6S","3"
"7977-ERTGQW-LL3","1"
"3572-CIDEXS-IS0","7"
"4446-ZQFFPQ-GJ1","6"
"8971-YUFNGN-41N","7"
"0130-PMBXHA-JG3","3"
"0503-FRHNIK-SZY","1"
"4589-QHHYDN-78R","0"
"1626-UFIHBA-5MY","3"
"1360-WHYBEX-2PN","1"
"4239-KEBCHA-N3P","8"
"2751-UYLXAM-IAW","1"
"7843-HDBPSJ-HW8","3"
"7263-RQYCQK-8W2","3"
"0366-MVEJTD-89K","3"
"8254-KCYSJJ-H8O","5"
"9347-RPQEUD-TUS","6"
"7657-WSFUMM-L69","7"
"9566-BUMJEB-KUD","1"
"0721-WHVOVO-1NM","7"
"8795-WCLSUA-FGE","0"
"9895-DHNPRQ-EBG","5"
"3732-AEBOGE-D5R","5"
"7135-YPABCZ-YSH","1"
"5873-XJOYKH-P65","3"
"9585-CGVQZH-NKB","6"
"6768-WVNZXG-9NB","5"
"9610-LCFAKJ-JBM","8"
"3011-EPQMRZ-VPT","1"
"5954-CPSFCO-JKU","3"
"5799-EYKREH-NQ6","2"
"4832-CUPWSK-2AM","6"
"6402-TZDQTH-6IH","3"
"0888-ATKLSV-351","3"
"5889-DYIIGK-2UR","7"
"9267-FGHTXT-Z79","1"
"7254-RKOVMQ-G10","3"
"6466-KBIQXI-MFL","3"
"0331-ZWQBAG-DHM","1"
"7476-RVSABK-G1C","2"
"0492-CDWZIZ-DTH","8"
"4435-WGKNYT-FP9","8"
"5135-QCLJHZ-9QM","6"
"7695-GBMUBY-I2U","8"
"6323-UYGGYL-ST1","5"
"1942-HSYHOR-2CO","3"
"1924-YQGOHN-Y5U","5"
"6181-TXHMYM-ZM5","6"
"3523-XGUHKK-014","3"
"3191-JVKCZL-CSB","8"
"1768-IZRGVU-1ZV","3"
"2897-ITLAGI-WT1","8"
"4307-BCEYXU-8V4","5"
"7423-DAORSB-OAF","5"
"0271-CQVXCL-0DH","3"
"7645-GQETHD-W2Y","7"
"9881-YGIHTY-WM6","7"
"2166-JHKRTQ-B3K","7"
"5842-WEUWCF-NNL","3"
"5382-VHEUWJ-8VH","7"
"9802-DUNHYJ-M9J","7"
"0030-LPYZKX-CUL","2"
"2468-DZXCJU-2GM","5"
"3273-WCNIZU-VUO","8"
"1897-CASCKN-60N","2"
"9563-WVTOBD-C1W","3"
"1477-KHJTCK-UA4","1"
"7103-CVHWBY-0LX","5"
"6575-XVGPCL-E9X","3"
"4249-UECQGQ-L55","1"
"7132-BPAIKV-7BU","1"
"8305-NFQKBL-UMP","8"
"3780-TATOPA-KUH","3"
"5968-LOOVKE-R94","7"
"0402-XMMWBM-GSH","1"
"3528-OLYCGU-FFP","5"
"0572-PRUUOP-FD6","5"
"3982-JGAJOD-JBI","8"
"2175-OCFQRY-P3X","5"
"4101-QCHMSB-2IJ","7"
"5489-URHYKZ-4NO","5"
"2103-ZONULT-ZP5","7"
"3463-TSMKZK-9CL","7"
"4556-DRFASV-V2R","5"
"6587-FJKMPM-6X5","7"
"0522-IJXYFW-V44","3"
"2992-NSIFBO-UZX","2"
"9581-XCXMRE-NB1","5"
"9385-RDQDUL-MJE","5"
"6045-MIXCAM-NFP","8"
"5042-SPDHVC-D51","3"
"7211-LHVAPG-Z41","6"
"1992-CMSLJG-YZN","7"
"8371-YMOQRS-JP1","3"
"0403-OAVOPU-N5J","1"
"5656-JXTEOC-M22","1"
"9527-TCNEKR-HSH","5"
"9786-YJUVSV-IGV","7"
"7114-IKKEPT-7SD","5"
"0049-BFKAIL-TVF","1"
"7369-VRGOME-7Q0","5"
"6246-OOCHWY-D9H","1"
"3305-VHRSBF-STX","3"
"4837-EQRKWX-5DS","2"
"7381-ETAGPW-XZZ","3"
"9138-CLWCEI-3Y8","5"
"4585-IKDBHH-3FN","0"
"3430-NCZHSQ-D8T","1"
"6288-TNYHFD-YG4","1"
"8259-ZZWTHZ-BZT","5"
"5138-TKLDMP-JPI","3"
"4090-GTXCLZ-LPL","5"
"5851-TVXKLY-M2A","1"
"5696-AMUFSA-EDM","6"
"6464-LWDKAY-TIZ","5"
"9302-ESJDZV-MAD","5"
"3421-JRQVBI-0GE","8"
"5927-BCKKNM-RQ2","2"
"0054-JUDZVU-3JR","3"
"8881-BQDIRE-BY8","6"
"4373-PJEXWR-VRD","5"
"3220-PQJLML-PG0","3"
"4424-OJYKHC-J3Q","3"
"6720-GHEOEK-J4I","3"
"7907-CDNSOC-34F","7"
"2287-WDDHSP-CKT","3"
"6654-BRBWDP-IS8","5"
"0697-MGZOBI-YLB","8"
"5427-GTPZNA-5IC","8"
"2985-UEDVPQ-UJX","7"
"0631-GIKTBI-EZC","8"
"5147-SQBPLA-Q8K","5"
"3075-SHBJQE-7HO","2"
"5939-IMPNSE-CM5","5"
"3648-BVQHSQ-NPA","5"
"5866-YYYZMO-L5B","3"
"7134-QUIEHJ-8CV","8"
"8645-HGZYYD-40Y","3"
"7538-FUPAQE-OT1","8"
"5997-FHOPGR-2YX","1"
"1402-OOREED-37L","2"
"0587-JKQOSC-KFF","1"
"0714-MNJSGP-8F6","7"
"0611-IKTZPY-CYN","7"
"2922-NNAAGZ-8V8","3"
"4626-ZHFCOF-HT5","6"
"0812-HBDPJG-G5Q","3"
"0792-DWUTRT-0HK","7"
"3916-KOIRUV-LHV","1"
"4310-ZFXDUM-H6U","2"
"6161-ZTZUQY-5K1","3"
"9992-FSFJPL-5D6","6"
"3613-MKUJYH-5V8","1"
"8529-HKPALG-13O","7"
"1437-MTVOJE-68J","1"
"6364-UDOXSK-CLL","7"
"8838-JOCXQZ-W69","5"
"8776-CNOHCF-L1R","3"
"0997-ISRTJJ-BLI","5"
"8517-NNIXKJ-YXF","1"
"2050-RTGFQU-7YX","7"
"7020-NUBEQF-DEC","2"
"6069-XDEXMK-X0N","7"
"8588-IWKWIY-82E","5"
"0313-ZUAFRJ-9MC","7"
"6416-GRZFIU-NYI","1"
"0526-BBXATD-XM2","8"
"5969-ELOXBK-SUZ","8"
"4773-NVRONP-WTV","5"
"8609-KDLWPI-2KT","5"
"3283-RADVTY-AS8","7"
"4064-UGUXPQ-PEA","3"
"0844-FSBEEB-811","3"
"3081-UEBCUD-LUW","6"
"3080-MPQSVQ-2RS","3"
"3634-FLTAJS-KXN","3"
"3385-TQXPQZ-97K","1"
"4971-IVMCPY-04B","8"
"9569-AUARYI-SOV","1"
"4104-UGSCCQ-NYI","5"
"8046-SGRUMI-FTE","5"
"1458-OZFBTY-TB2","6"
"5392-FMQURA-29L","3"
"4491-FFVLMO-72B","3"
"0811-IXUPGT-TUF","3"
"9591-DHXYZG-V8E","1"
"4006-DKNBRW-0XC","0"
"3932-BXYINB-Z8X","6"
"3772-GPSMXT-1YH","3"
"0883-XZQPJO-8Y7","5"
"6363-BTCPXJ-NEO","3"
"9227-RCUKBO-V8N","3"
"1145-NMPFSU-3MP","5"
"2284-IHHMYA-8N8","5"
"0228-XPKZOF-2W3","1"
"0630-MSYWGK-1YX","3"
"9166-MHBMBK-P1V","5"
"9529-BLGKKU-EWO","7"
"6213-OTUVBZ-HEG","5"
"2483-JOWUPC-CM9","1"
"7564-EDQEAH-U7Y","1"
"8728-EKQQPT-Y6N","3"
"4850-BXBFET-BRV","7"
"0472-RUPTZZ-6GD","6"
"7506-LQFTMT-B7L","5"
"9137-LWXDZU-QO5","7"
"6595-UUXFVE-G7U","1"
"2235-MEUKPE-VES","1"
"3504-KJYQUP-6BX","0"
"4250-KCFQWK-UVX","1"
"8882-BPWMHP-FA4","5"
"3913-VGYWCU-5OD","2"
"1857-LALNZO-QLK","3"
"7253-YCXANE-FJY","2"
"7029-OMXAXD-Y2Q","1"
"8318-FEMEWF-RX3","8"
"4050-BCFIUC-KUJ","6"
"9321-FCPRGD-QA6","7"
"8838-HLCFUD-1RQ","3"
"0034-EFPVBU-CUF","7"
"8607-AMZELA-S5B","6"
"6154-XRTGDH-Q90","5"
"3900-UQUFHI-RSI","1"
"0914-UPADRK-5W4","8"
"1673-TGLSWL-92L","6"
"9886-BWBBAF-GUM","1"
"4065-ODUBPP-GQI","8"
"2318-YSFAWP-PQ4","1"
"7264-FLNAOJ-A2P","0"
"5996-NSVZTW-7VD","8"
"4158-AYKQKM-OFQ","3"
"9975-VKATOU-J4H","3"
"5825-CUYMLG-B8P","1"
"1954-TUGUAM-VOV","7"
"6056-MCOLES-8Q3","0"
"5099-WPOBFB-V7T","7"
"7596-YTIMPZ-2SP","3"
"4937-JHLEVY-DXO","3"
"6879-SZBXXQ-ERC","2"
"3255-AGSHEO-6YB","8"
"8461-SHTZXD-O8R","5"
"0362-TRYKBE-0F1","1"
"6793-RYYHKO-1JV","5"
"3553-XGNZFG-OB9","3"
"9137-TPLFSX-MUY","1"
"4278-OFXEFE-8VX","7"
"9607-SSUZLA-6BC","7"
"5442-PBQUSK-87D","7"
"6426-FSNNEX-5R9","1"
"8880-CVYCMC-T8E","5"
"4265-ZALLCC-RMF","2"
"0751-HRZYGG-LY3","5"
"5231-IWPEVK-XMG","2"
"2959-FAGYWX-6XT","1"
"7235-KLPTOU-HYM","7"
"5095-QMVWOH-LCN","6"
"9130-JKWTOS-A1U","7"
"5604-ONEEFM-03I","0"
"7936-IYDYFQ-G9K","7"
"4846-SEUDSB-QT5","5"
"8115-FDSICU-EKN","1"
"2828-KIVWBG-6GA","7"
"7637-SQZKBF-R5X","6"
"0064-NJLGVM-CTR","8"
"0192-MGFZIR-QEO","1"
"3639-EUAOAH-WNK","3"
"2630-XEQTYA-4X8","3"
"9427-YOKMMG-1SA","8"
"9449-DVAQCH-WQ2","3"
"6896-NCSSOZ-ASJ","8"
"9512-ESDUPH-9LX","3"
"7521-YFMYFC-J0A","8"
"9064-DHJRVC-0SG","8"
"3010-KVHEBF-9GL","1"
"5244-AWFIPA-DWJ","6"
"0386-GSRAYK-6QQ","3"
"4712-HWGFPD-XN7","3"
"8022-LOLBNA-45T","1"
"5566-IJVRXG-16H","5"
"6442-NPCZOY-JX5","5"
"9980-ZIBEGL-OBS","8"
"1312-AGEWUT-PR7","3"
"7892-UAXSLE-01B","7"
"4202-OPHPHR-RZY","5"
"3778-YBORGS-QQ6","2"
"4480-JNZYSL-5L3","3"
"1230-EGVSOA-POF","5"
"2967-MSSCPH-MT4","3"
"3124-NRWYXM-H4V","2"
"0017-SYHARA-8BI","3"
"2765-BPGUUX-04S","5"
"4986-PXVYOM-S94","8"
"7891-UDFJZG-X7O","3"
"4163-JXRVOB-91T","3"
"6851-QTAWZP-5BD","3"
"1735-OEUNCV-OWO","3"
"3053-MFBQEQ-N4X","1"
"5944-TFCYBB-DS4","5"
"0966-NHOJIT-F4B","8"
"1454-NFDIPL-ST9","1"
"5112-YVRGNG-XEW","3"
"1294-NNEKWN-CBW","3"
"8294-TOQGIK-L5Q","3"
"8311-ZQBQDO-7GB","2"
"5106-JTUNGC-1VO","3"
"0149-MDXYXQ-WTU","5"
"6725-PUIEGJ-LR7","8"
"6553-IAQEZM-EDF","8"
"4018-QXZCGI-O4Q","8"
"5998-OKHKEK-0A3","1"
"4742-XFCJNI-UJK","1"
"1918-YUNRXD-817","5"
"9521-AILDLM-GVV","6"
"3930-ZVCNTJ-4AM","1"
"3180-TBQJKF-MPB","3"
"0247-QOHCLZ-0YP","2"
"1931-HCEFZX-0S1","3"
"4544-QJPSZG-R7P","3"
"3290-MOLWFO-TWR","3"
"9016-BCTTUT-DYR","1"
"1464-NIKEAI-3CE","8"
"6091-WODCWE-LT4","3"
"4080-UXOHFH-G7L","3"
"5042-XNEETQ-8KP","3"
"5478-HEYPEE-IYU","5"
"1859-EQNEYI-RVE","6"
"6902-OYOYSM-OFE","3"
"9169-JNKUFP-5U7","5"
"9922-FWOQRP-2PA","8"
"1133-USNISY-W77","5"
"5873-NPPZJK-FJJ","5"
"7954-KMZKXR-UHH","8"
"7578-BQFWYG-6BA","1"
"3080-QAYCOV-QZT","7"
"0030-BUXRDA-LRX","8"
"4499-OUWLNY-MFL","7"
"7146-UJLAMO-UJH","7"
"1480-LAMNYA-RW9","1"
"5915-YYWOSP-41U","8"
"1473-YDZVPG-DSP","8"
"3957-VXHRNX-HRM","5"
"8595-XUTENK-7GV","1"
"3851-LUTTSY-4S2","8"
"7910-NXGSVR-ADO","5"
"5800-ABDDTM-5WD","1"
"9465-BPDMYK-2CB","8"
"4412-YGSBMZ-E8P","3"
"5172-JTKKKG-S98","5"
"2072-YOYTJG-L8H","8"
"3862-SNXWPL-4GO","7"
"1277-XWDTLJ-3W5","1"
"2329-EIXEIO-VD3","5"
"7717-SXHYHC-GN8","3"
"9327-HJWAMM-N9C","6"
"8373-CDDHIB-T5D","7"
"2202-EYHVHY-RZS","5"
"4343-PDBUMX-6QW","5"
"5910-OHQIDA-6U8","7"
"4249-SVOHGP-JT6","3"
"5846-YCFSNL-6QB","7"
"8656-WEOZRQ-XWU","7"
"8727-XEHGFY-33T","2"
"2504-PDNBAP-7J9","6"
"3551-SBEAAA-K2Z","6"
"8958-JAFMTN-CQ7","3"
"3443-KKJGID-BHV","1"
"2876-GNEAJF-6X0","7"
"5575-LQITGQ-Q8M","5"
"8144-PZCGOL-4NK","5"
"4068-GEACTS-8KV","2"
"1924-OWOJEV-C0C","8"
"3216-SZEKOE-VJG","7"
"7678-OPFNNU-FLB","7"
"0597-ALIUTS-I9Z","1"
"8511-QPHJJZ-0C0","8"
"6273-OWSFIY-CD1","1"
"0273-COHJKL-MYW","6"
"5325-XPSUFH-CPO","5"
"7501-NGFSKU-N0A","6"
"7361-YKRBYT-WHL","5"
"5138-RYTVAT-ZI0","7"
"1775-ZGGKVD-ME7","5"
"2586-SHIEMY-36H","5"
"5402-YITVWG-2WP","3"
"9201-ASDMLP-DS9","1"
"4702-KLLDAM-013","5"
"3150-TTLLQM-2FG","6"
"1566-EGYRIY-B18","5"
"3588-HQUWIG-3Q6","8"
"8233-AUAYDA-4I0","5"
"1983-VFOZZO-GBQ","1"
"2096-SROIDJ-QSM","8"
"2330-WBHHYE-GEB","0"
"7380-VHAHLJ-W91","5"
"6985-KGVVOA-OBA","2"
"7666-WBLMFQ-66B","8"
"0719-WMSRMU-7HZ","5"
"0054-RUKLRZ-LM2","5"
"7533-BBKDJM-LP3","3"
"8426-APYNMT-ZPR","7"
"6406-UPYVGC-PGO","5"
"1630-MKOJBB-KDY","2"
"7452-CGWHDB-OL5","5"
"3616-SGVGTR-IBI","3"
"6589-BNHOLP-H2T","7"
"1648-ZISNUF-S0N","8"
"6502-NQEZTU-8FU","5"
"4102-ZNNHOE-CLO","1"
"4684-QOUTSG-8CE","3"
"8709-IEIYSX-9NL","2"
"1591-SNQHWX-OVE","8"
"8926-HVVQHQ-HK2","5"
"9810-RWEYBF-H9N","3"
"8693-AVOSVX-VXT","3"
"2490-JDXHSX-QFT","5"
"9579-FZRGEU-RXE","3"
"0647-UDEVCE-VKO","7"
"8586-VGOASR-CYX","6"
"7479-ZIKHKI-FQF","3"
"8241-AADOML-N1L","5"
"8941-OIVZZV-HQ4","3"
"2117-GXWTHT-H83","3"
"0771-BLPWLO-QSL","1"
"8353-KMZTWC-UIP","8"
"4482-FBKRCK-OWT","7"
"3495-VLHEGU-FUI","3"
"5641-RWPHPT-ZJX","1"
"2113-LRPWIU-32N","3"
"9466-MLGDEN-Z8B","2"
"0459-QZFBYH-LUV","3"
"4462-PLGORR-PN6","3"
"4889-PHSVCV-WUX","7"
"8912-KKLHJN-FLS","8"
"6907-UNTAVY-RH8","7"
"1884-FTIEPD-RJH","5"
"9856-GTSPWN-TCM","8"
"9844-XTDOZB-DSM","5"
"7036-OZLXUR-XS6","5"
"4870-TCJPAC-DKF","6"
"3348-VWOBBR-QDR","2"
"7635-ZQYRQN-MJV","2"
"9024-AGZOPZ-2UQ","3"
"0151-FFFOZW-1S7","1"
"0022-QFOJNN-XSH","1"
"2424-WFRFRA-UCI","7"
"0172-EUUJNB-E99","6"
"2397-DFGQLN-VTH","6"
"2659-TMGOHV-MS3","8"
"9723-TCTGWO-TZ0","5"
"6533-EOSNEV-48X","1"
"5017-FIGTNG-G1E","3"
"3784-JTJIKX-D8Y","3"
"5041-GGZKPZ-G0U","1"
"0191-AWCKTC-J5K","8"
"2921-CWVHPN-WUQ","1"
"6722-XLYUTK-TM4","5"
"2636-MRPJKV-P08","1"
"2036-JPTITN-SIB","6"
"8421-DYVXGZ-ZT3","3"
"6928-BBWNYG-IMS","1"
"3802-ZEZAHK-BCU","2"
"0047-PFHDOH-EWY","8"
"7037-HREPGA-23R","3"
"5396-IYJCWH-7KY","1"
"7186-PHLWCA-2NO","8"
"5431-XGWNHL-58U","5"
"3515-LJUKUJ-VPV","8"
"5341-FHGFBA-WNY","3"
"9206-DEBZID-YJ3","5"
"1343-HIYHSB-ZO9","5"
"7476-JNHWIW-QIV","7"
"4742-ITTQQD-ZH8","0"
"8600-EXZEPZ-Y7N","1"
"2112-BLMNMM-7XR","5"
"1839-WGAZIY-NGC","5"
"5925-OWYQXP-AYO","8"
"2927-BECLMG-XEQ","5"
"3811-XQBBND-PAH","6"
"3755-NMPIHN-QPI","7"
"5615-OUFXJT-96Q","3"
"4853-OENMTN-6XJ","5"
"8955-ZXVWRD-WES","7"
"3115-ACYQUK-6SD","5"
"0331-ADVLCH-6DA","1"
"8678-ZQSKAK-MOQ","2"
"7266-EFCNMF-LSF","1"
"4259-BEYDAI-QIM","6"
